,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,GID_3,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3
0,0,0,0,ETH.1.1.1_1,ETH,Ethiopia,ETH.1_1,Addis Abeba,,ETH.1.1_1,Addis Abeba,,Addis Ketema,,,Woreda,District,140108,
1,1,1,1,ETH.1.1.2_1,ETH,Ethiopia,ETH.1_1,Addis Abeba,,ETH.1.1_1,Addis Abeba,,Akaki Kalit,,,Woreda,District,140101,
2,2,2,2,ETH.1.1.3_1,ETH,Ethiopia,ETH.1_1,Addis Abeba,,ETH.1.1_1,Addis Abeba,,Arada,,,Woreda,District,140109,
3,3,3,3,ETH.1.1.4_1,ETH,Ethiopia,ETH.1_1,Addis Abeba,,ETH.1.1_1,Addis Abeba,,Bole,,,Woreda,District,140104,
4,4,4,4,ETH.1.1.5_1,ETH,Ethiopia,ETH.1_1,Addis Abeba,,ETH.1.1_1,Addis Abeba,,Gulele,,,Woreda,District,140110,
5,5,5,5,ETH.1.1.6_1,ETH,Ethiopia,ETH.1_1,Addis Abeba,,ETH.1.1_1,Addis Abeba,,Kirkos,,,Woreda,District,140106,
6,6,6,6,ETH.1.1.7_1,ETH,Ethiopia,ETH.1_1,Addis Abeba,,ETH.1.1_1,Addis Abeba,,Kolfe Keran,,,Woreda,District,140103,
7,7,7,7,ETH.1.1.8_1,ETH,Ethiopia,ETH.1_1,Addis Abeba,,ETH.1.1_1,Addis Abeba,,Lideta,,,Woreda,District,140105,
8,8,8,8,ETH.1.1.9_1,ETH,Ethiopia,ETH.1_1,Addis Abeba,,ETH.1.1_1,Addis Abeba,,Nefas Silk,,,Woreda,District,140102,
9,9,9,9,ETH.1.1.10_1,ETH,Ethiopia,ETH.1_1,Addis Abeba,,ETH.1.1_1,Addis Abeba,,Yeka,,,Woreda,District,140107,
10,10,10,10,ETH.2.1.1_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.1_1,Afar Zone1,,Adaa'r,,,Woreda,District,201051,
11,11,11,11,ETH.2.1.2_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.1_1,Afar Zone1,,Afambo,,,Woreda,District,20104,
12,12,12,12,ETH.2.1.3_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.1_1,Afar Zone1,,Aysaita,,,Woreda,District,20103,
13,13,13,13,ETH.2.1.4_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.1_1,Afar Zone1,,Chifra,,,Woreda,District,20106,
14,14,14,14,ETH.2.1.5_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.1_1,Afar Zone1,,Dubti,,,Woreda,District,20101,
15,15,15,15,ETH.2.1.6_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.1_1,Afar Zone1,,Elidar,,,Woreda,District,20102,
16,16,16,16,ETH.2.1.7_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.1_1,Afar Zone1,,Kurri,,,Woreda,District,201011,
17,17,17,17,ETH.2.1.8_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.1_1,Afar Zone1,,Mile,,,Woreda,District,20105,
18,18,18,18,ETH.2.2.1_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.2_1,Afar Zone2,,Ab Ala,,,Woreda,District,20203,
19,19,19,19,ETH.2.2.2_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.2_1,Afar Zone2,,Afdera,,,Woreda,District,20207,
20,20,20,20,ETH.2.2.3_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.2_1,Afar Zone2,,Berahile,,,Woreda,District,20205,
21,21,21,21,ETH.2.2.4_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.2_1,Afar Zone2,,Bidu,,,Woreda,District,202071,
22,22,22,22,ETH.2.2.5_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.2_1,Afar Zone2,,Dalul,,,Woreda,District,20206,
23,23,23,23,ETH.2.2.6_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.2_1,Afar Zone2,,Erebti,,,Woreda,District,20201,
24,24,24,24,ETH.2.2.7_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.2_1,Afar Zone2,,Koneba,,,Woreda,District,20202,
25,25,25,25,ETH.2.2.8_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.2_1,Afar Zone2,,Megale,,,Woreda,District,20204,
26,26,26,26,ETH.2.3.1_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.3_1,Afar Zone3,,Amibara,,,Woreda,District,20301,
27,27,27,27,ETH.2.3.2_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.3_1,Afar Zone3,,Argoba Special Woreda,,,Woreda,District,20306,
28,28,28,28,ETH.2.3.3_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.3_1,Afar Zone3,,Awash Fentale,,,Woreda,District,20302,
29,29,29,29,ETH.2.3.4_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.3_1,Afar Zone3,,Bure Mudaytu,,,Woreda,District,20305,
30,30,30,30,ETH.2.3.5_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.3_1,Afar Zone3,,Dulecha,,,Woreda,District,20304,
31,31,31,31,ETH.2.3.6_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.3_1,Afar Zone3,,Gewane,,,Woreda,District,20303,
32,32,32,32,ETH.2.4.1_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.4_1,Afar Zone4,,Awra,,,Woreda,District,20401,
33,33,33,33,ETH.2.4.2_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.4_1,Afar Zone4,,Ewa,,,Woreda,District,20402,
34,34,34,34,ETH.2.4.3_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.4_1,Afar Zone4,,Gulina,,,Woreda,District,20405,
35,35,35,35,ETH.2.4.4_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.4_1,Afar Zone4,,Teru,,,Woreda,District,20403,
36,36,36,36,ETH.2.4.5_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.4_1,Afar Zone4,,Yalo,,,Woreda,District,20404,
37,37,37,37,ETH.2.5.1_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.5_1,Afar Zone5,,Dalfagi,,,Woreda,District,20504,
38,38,38,38,ETH.2.5.2_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.5_1,Afar Zone5,,Dewe,,,Woreda,District,20503,
39,39,39,39,ETH.2.5.3_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.5_1,Afar Zone5,,Hadelela,,,Woreda,District,20505,
40,40,40,40,ETH.2.5.4_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.5_1,Afar Zone5,,Simurobi Gele'alo,,,Woreda,District,20502,
41,41,41,41,ETH.2.5.5_1,ETH,Ethiopia,ETH.2_1,Afar,,ETH.2.5_1,Afar Zone5,,Telalak,,,Woreda,District,20501,
42,42,42,42,ETH.3.1.1_1,ETH,Ethiopia,ETH.3_1,Amhara,,ETH.3.1_1,Agew Awi,,Ankasha,,,Woreda,District,30903,
43,43,43,43,ETH.3.1.2_1,ETH,Ethiopia,ETH.3_1,Amhara,,ETH.3.1_1,Agew Awi,,Banja,,,Woreda,District,30902,
44,44,44,44,ETH.3.1.3_1,ETH,Ethiopia,ETH.3_1,Amhara,,ETH.3.1_1,Agew Awi,,Dangila,,,Woreda,District,30901,
